shipment_event_id,shipment_id,event_time,event_type,location
2222,635,2024-03-07 04:01:04+00:00,picked_up,Australia
2223,636,2023-08-14 21:10:39+00:00,label_created,India
2224,636,2023-08-15 11:10:39+00:00,picked_up,Brazil
2225,636,2023-08-16 00:10:39+00:00,in_transit,Bolivia
2226,636,2023-08-16 11:10:39+00:00,customs_clearance,Australia
2227,637,2025-08-20 19:49:11+00:00,label_created,Bolivia
2228,637,2025-08-21 03:49:11+00:00,picked_up,Paraguay
2229,638,2024-03-14 11:20:52+00:00,label_created,Brazil
2230,638,2024-03-15 00:20:52+00:00,picked_up,Japan
2231,638,2024-03-15 11:20:52+00:00,in_transit,Australia
2232,638,2024-03-15 23:20:52+00:00,customs_clearance,Canada
2233,638,2024-03-16 11:20:52+00:00,out_for_delivery,Netherlands
2234,639,2025-01-07 04:38:25+00:00,label_created,Brazil
2235,639,2025-01-07 12:38:25+00:00,picked_up,Japan
2236,639,2025-01-08 02:38:25+00:00,in_transit,New Zealand
2237,640,2025-02-18 03:37:28+00:00,label_created,India
2238,640,2025-02-18 17:37:28+00:00,picked_up,Paraguay
2239,640,2025-02-19 01:37:28+00:00,in_transit,Netherlands
2240,640,2025-02-19 13:37:28+00:00,customs_clearance,Canada
2241,641,2023-07-27 07:05:40+00:00,label_created,Australia
2242,641,2023-07-27 14:05:40+00:00,picked_up,Canada
2243,642,2024-01-22 08:12:08+00:00,label_created,Japan
2244,642,2024-01-22 23:12:08+00:00,picked_up,Japan
2245,642,2024-01-23 10:12:08+00:00,in_transit,Brazil
2246,642,2024-01-23 19:12:08+00:00,customs_clearance,Brazil
2247,642,2024-01-24 08:12:08+00:00,out_for_delivery,Brazil
2248,643,2023-12-21 14:57:01+00:00,label_created,Netherlands
2249,643,2023-12-22 02:57:01+00:00,picked_up,Japan
2250,643,2023-12-22 17:57:01+00:00,in_transit,New Zealand
2251,643,2023-12-23 02:57:01+00:00,customs_clearance,India
2252,643,2023-12-23 13:57:01+00:00,out_for_delivery,Brazil
2253,644,2025-01-04 15:03:44+00:00,label_created,Japan
2254,644,2025-01-05 07:03:44+00:00,picked_up,Japan
2255,645,2024-07-21 15:41:04+00:00,label_created,Peru
2256,645,2024-07-22 01:41:04+00:00,picked_up,Bolivia
2257,645,2024-07-22 15:41:04+00:00,in_transit,New Zealand
2258,645,2024-07-23 01:41:04+00:00,customs_clearance,Japan
2259,645,2024-07-23 14:41:04+00:00,out_for_delivery,Bolivia
2260,646,2023-07-14 02:49:18+00:00,label_created,Netherlands
2261,646,2023-07-14 16:49:18+00:00,picked_up,India
2262,646,2023-07-15 06:49:18+00:00,in_transit,Australia
2263,646,2023-07-15 18:49:18+00:00,customs_clearance,Paraguay
2264,646,2023-07-16 02:49:18+00:00,out_for_delivery,Japan
2265,647,2024-07-27 07:55:20+00:00,label_created,Netherlands
2266,647,2024-07-27 23:55:20+00:00,picked_up,Australia
2267,647,2024-07-28 12:55:20+00:00,in_transit,Paraguay
2268,647,2024-07-28 18:55:20+00:00,customs_clearance,Bolivia
2269,648,2025-05-15 07:41:32+00:00,label_created,Japan
2270,648,2025-05-15 21:41:32+00:00,picked_up,India
2271,649,2025-01-17 14:07:08+00:00,label_created,India
2272,649,2025-01-18 07:07:08+00:00,picked_up,Paraguay
2273,649,2025-01-18 18:07:08+00:00,in_transit,Brazil
2274,649,2025-01-19 04:07:08+00:00,customs_clearance,Bolivia
2275,649,2025-01-19 15:07:08+00:00,out_for_delivery,Japan
2276,650,2024-04-19 08:37:53+00:00,label_created,Canada
2277,650,2024-04-20 01:37:53+00:00,picked_up,Peru
2278,650,2024-04-20 13:37:53+00:00,in_transit,India
2279,650,2024-04-21 02:37:53+00:00,customs_clearance,Paraguay
2280,650,2024-04-21 13:37:53+00:00,out_for_delivery,New Zealand
2281,651,2024-09-29 00:37:07+00:00,label_created,Netherlands
2282,651,2024-09-29 11:37:07+00:00,picked_up,Paraguay
2283,651,2024-09-30 03:37:07+00:00,in_transit,Japan
2284,651,2024-09-30 11:37:07+00:00,customs_clearance,Japan
2285,652,2023-10-07 03:03:33+00:00,label_created,Canada
2286,652,2023-10-07 13:03:33+00:00,picked_up,New Zealand
2287,652,2023-10-08 05:03:33+00:00,in_transit,Peru
2288,652,2023-10-08 16:03:33+00:00,customs_clearance,Paraguay
2289,653,2024-04-26 10:31:45+00:00,label_created,Brazil
2290,653,2024-04-27 00:31:45+00:00,picked_up,Japan
2291,653,2024-04-27 07:31:45+00:00,in_transit,Canada
2292,653,2024-04-27 19:31:45+00:00,customs_clearance,Japan
2293,654,2023-09-01 19:55:02+00:00,label_created,India
2294,654,2023-09-02 02:55:02+00:00,picked_up,Netherlands
2295,654,2023-09-02 19:55:02+00:00,in_transit,Canada
2296,654,2023-09-03 02:55:02+00:00,customs_clearance,Japan
2297,655,2023-07-30 22:32:47+00:00,label_created,Peru
2298,655,2023-07-31 09:32:47+00:00,picked_up,Brazil
2299,656,2024-04-13 16:27:51+00:00,label_created,Japan
2300,656,2024-04-14 02:27:51+00:00,picked_up,Japan
2301,656,2024-04-14 17:27:51+00:00,in_transit,Japan
2302,656,2024-04-15 03:27:51+00:00,customs_clearance,Japan
2303,656,2024-04-15 11:27:51+00:00,out_for_delivery,Australia
2304,657,2025-01-02 10:28:15+00:00,label_created,India
2305,657,2025-01-03 03:28:15+00:00,picked_up,Canada
2306,657,2025-01-03 11:28:15+00:00,in_transit,New Zealand
2307,657,2025-01-04 02:28:15+00:00,customs_clearance,India
2308,657,2025-01-04 14:28:15+00:00,out_for_delivery,Brazil
2309,658,2024-10-24 15:07:52+00:00,label_created,Canada
2310,658,2024-10-25 01:07:52+00:00,picked_up,Canada
2311,658,2024-10-25 12:07:52+00:00,in_transit,Japan
2312,658,2024-10-26 03:07:52+00:00,customs_clearance,New Zealand
2313,658,2024-10-26 18:07:52+00:00,out_for_delivery,Canada
2314,659,2024-03-15 03:27:13+00:00,label_created,Paraguay
2315,659,2024-03-15 19:27:13+00:00,picked_up,Brazil
2316,659,2024-03-16 05:27:13+00:00,in_transit,Australia
2317,659,2024-03-16 18:27:13+00:00,customs_clearance,Bolivia
2318,659,2024-03-17 05:27:13+00:00,out_for_delivery,Paraguay
2319,660,2025-06-11 14:20:05+00:00,label_created,Japan
2320,660,2025-06-12 04:20:05+00:00,picked_up,Japan
2321,660,2025-06-12 15:20:05+00:00,in_transit,Canada
2322,661,2023-12-26 11:15:11+00:00,label_created,New Zealand
2323,661,2023-12-26 23:15:11+00:00,picked_up,Brazil
2324,661,2023-12-27 09:15:11+00:00,in_transit,Brazil
2325,661,2023-12-28 00:15:11+00:00,customs_clearance,Canada
2326,661,2023-12-28 07:15:11+00:00,out_for_delivery,Canada
2327,662,2024-10-12 13:38:51+00:00,label_created,India
2328,662,2024-10-13 03:38:51+00:00,picked_up,India
2329,663,2025-08-25 21:24:14+00:00,label_created,Brazil
2330,663,2025-08-26 04:24:14+00:00,picked_up,Japan
2331,663,2025-08-26 19:24:14+00:00,in_transit,India
2332,663,2025-08-27 06:24:14+00:00,customs_clearance,Brazil
2333,664,2025-03-15 05:29:33+00:00,label_created,Japan
2334,664,2025-03-15 14:29:33+00:00,picked_up,Canada
2335,664,2025-03-16 01:29:33+00:00,in_transit,India
2336,665,2023-10-08 10:30:30+00:00,label_created,Bolivia
2337,665,2023-10-08 22:30:30+00:00,picked_up,Bolivia
2338,665,2023-10-09 09:30:30+00:00,in_transit,India
2339,665,2023-10-09 16:30:30+00:00,customs_clearance,Brazil
2340,665,2023-10-10 07:30:30+00:00,out_for_delivery,New Zealand
2341,666,2025-03-18 20:16:27+00:00,label_created,Paraguay
2342,666,2025-03-19 12:16:27+00:00,picked_up,Brazil
2343,666,2025-03-20 00:16:27+00:00,in_transit,Paraguay
2344,666,2025-03-20 07:16:27+00:00,customs_clearance,Bolivia
2345,667,2024-11-09 22:53:29+00:00,label_created,New Zealand
2346,667,2024-11-10 12:53:29+00:00,picked_up,Australia
2347,667,2024-11-11 04:53:29+00:00,in_transit,Brazil
2348,668,2024-10-08 13:26:03+00:00,label_created,Australia
2349,668,2024-10-08 22:26:03+00:00,picked_up,Brazil
2350,669,2025-01-07 14:56:30+00:00,label_created,Peru
2351,669,2025-01-08 04:56:30+00:00,picked_up,India
2352,670,2024-09-01 01:48:18+00:00,label_created,Australia
2353,670,2024-09-01 11:48:18+00:00,picked_up,India
2354,670,2024-09-02 02:48:18+00:00,in_transit,Japan
2355,670,2024-09-02 14:48:18+00:00,customs_clearance,Brazil
2356,670,2024-09-03 01:48:18+00:00,out_for_delivery,Bolivia
2357,671,2024-08-10 22:04:23+00:00,label_created,Japan
2358,671,2024-08-11 07:04:23+00:00,picked_up,New Zealand
2359,671,2024-08-11 21:04:23+00:00,in_transit,Bolivia
2360,671,2024-08-12 05:04:23+00:00,customs_clearance,Brazil
2361,671,2024-08-12 20:04:23+00:00,out_for_delivery,Japan
2362,672,2024-02-23 06:17:05+00:00,label_created,Netherlands
2363,672,2024-02-23 20:17:05+00:00,picked_up,New Zealand
2364,672,2024-02-24 06:17:05+00:00,in_transit,Brazil
2365,672,2024-02-24 19:17:05+00:00,customs_clearance,Japan
2366,673,2025-08-26 16:24:35+00:00,label_created,New Zealand
2367,673,2025-08-26 23:24:35+00:00,picked_up,Canada
2368,673,2025-08-27 17:24:35+00:00,in_transit,Canada
2369,674,2023-11-20 07:04:40+00:00,label_created,Peru
2370,674,2023-11-20 23:04:40+00:00,picked_up,Peru
2371,674,2023-11-21 07:04:40+00:00,in_transit,Australia
2372,675,2024-05-27 05:30:30+00:00,label_created,Japan
2373,675,2024-05-27 22:30:30+00:00,picked_up,Japan
2374,675,2024-05-28 04:30:30+00:00,in_transit,Netherlands
2375,675,2024-05-28 19:30:30+00:00,customs_clearance,New Zealand
2376,676,2024-08-03 23:33:37+00:00,label_created,New Zealand
2377,676,2024-08-04 08:33:37+00:00,picked_up,New Zealand
2378,677,2025-06-27 03:27:33+00:00,label_created,India
2379,677,2025-06-27 18:27:33+00:00,picked_up,Japan
2380,677,2025-06-28 04:27:33+00:00,in_transit,Australia
2381,677,2025-06-28 17:27:33+00:00,customs_clearance,Peru
2382,678,2025-07-25 14:00:21+00:00,label_created,Paraguay
2383,678,2025-07-25 22:00:21+00:00,picked_up,Netherlands
2384,679,2025-05-02 00:30:17+00:00,label_created,Brazil
2385,679,2025-05-02 07:30:17+00:00,picked_up,Peru
2386,680,2024-06-16 01:06:12+00:00,label_created,Australia
2387,680,2024-06-16 17:06:12+00:00,picked_up,Japan
2388,680,2024-06-17 04:06:12+00:00,in_transit,Netherlands
2389,681,2023-07-16 08:22:35+00:00,label_created,Brazil
2390,681,2023-07-16 23:22:35+00:00,picked_up,Japan
2391,681,2023-07-17 09:22:35+00:00,in_transit,New Zealand
2392,682,2024-09-19 12:34:04+00:00,label_created,Canada
2393,682,2024-09-20 00:34:04+00:00,picked_up,Netherlands
2394,682,2024-09-20 15:34:04+00:00,in_transit,Netherlands
2395,683,2024-09-06 05:29:18+00:00,label_created,Netherlands
2396,683,2024-09-06 18:29:18+00:00,picked_up,Peru
2397,683,2024-09-07 05:29:18+00:00,in_transit,Japan
2398,684,2023-07-25 13:45:04+00:00,label_created,Paraguay
2399,684,2023-07-25 21:45:04+00:00,picked_up,Brazil
2400,684,2023-07-26 11:45:04+00:00,in_transit,Japan
2401,684,2023-07-27 00:45:04+00:00,customs_clearance,Canada
2402,685,2024-09-21 13:59:49+00:00,label_created,Paraguay
2403,685,2024-09-22 05:59:49+00:00,picked_up,New Zealand
2404,686,2024-07-15 07:18:18+00:00,label_created,Brazil
2405,686,2024-07-15 17:18:18+00:00,picked_up,Bolivia
2406,686,2024-07-16 05:18:18+00:00,in_transit,Canada
2407,686,2024-07-16 15:18:18+00:00,customs_clearance,Brazil
2408,687,2024-03-14 07:31:26+00:00,label_created,Bolivia
2409,687,2024-03-14 22:31:26+00:00,picked_up,Brazil
2410,687,2024-03-15 09:31:26+00:00,in_transit,Canada
2411,687,2024-03-15 20:31:26+00:00,customs_clearance,Paraguay
2412,687,2024-03-16 10:31:26+00:00,out_for_delivery,New Zealand
2413,688,2024-09-17 07:44:05+00:00,label_created,Brazil
2414,688,2024-09-17 20:44:05+00:00,picked_up,New Zealand
2415,688,2024-09-18 09:44:05+00:00,in_transit,Canada
2416,689,2023-10-16 00:02:58+00:00,label_created,Japan
2417,689,2023-10-16 15:02:58+00:00,picked_up,Japan
2418,689,2023-10-17 02:02:58+00:00,in_transit,New Zealand
2419,690,2023-07-06 16:14:07+00:00,label_created,Netherlands
2420,690,2023-07-07 04:14:07+00:00,picked_up,New Zealand
2421,690,2023-07-07 11:14:07+00:00,in_transit,Peru
2422,690,2023-07-08 02:14:07+00:00,customs_clearance,Canada
2423,690,2023-07-08 13:14:07+00:00,out_for_delivery,Bolivia
2424,691,2024-01-25 22:24:38+00:00,label_created,Netherlands
2425,691,2024-01-26 10:24:38+00:00,picked_up,India
2426,691,2024-01-26 20:24:38+00:00,in_transit,Canada
2427,691,2024-01-27 10:24:38+00:00,customs_clearance,Paraguay
2428,692,2023-12-12 05:28:04+00:00,label_created,Brazil
2429,692,2023-12-12 20:28:04+00:00,picked_up,India
2430,693,2023-12-02 02:37:16+00:00,label_created,Peru
2431,693,2023-12-02 12:37:16+00:00,picked_up,Paraguay
2432,693,2023-12-03 01:37:16+00:00,in_transit,Brazil
2433,693,2023-12-03 10:37:16+00:00,customs_clearance,Japan
2434,693,2023-12-04 02:37:16+00:00,out_for_delivery,Bolivia
2435,694,2025-04-16 22:09:30+00:00,label_created,Japan
2436,694,2025-04-17 07:09:30+00:00,picked_up,India
2437,694,2025-04-17 20:09:30+00:00,in_transit,Brazil
2438,695,2024-05-17 13:08:37+00:00,label_created,Japan
2439,695,2024-05-18 05:08:37+00:00,picked_up,Netherlands
2440,695,2024-05-18 16:08:37+00:00,in_transit,Peru
2441,695,2024-05-19 00:08:37+00:00,customs_clearance,Brazil
2442,696,2024-06-16 17:19:05+00:00,label_created,New Zealand
2443,696,2024-06-17 10:19:05+00:00,picked_up,New Zealand
2444,696,2024-06-17 22:19:05+00:00,in_transit,Brazil
2445,696,2024-06-18 04:19:05+00:00,customs_clearance,Brazil
2446,697,2024-08-07 15:43:15+00:00,label_created,Paraguay
2447,697,2024-08-08 03:43:15+00:00,picked_up,Netherlands
2448,697,2024-08-08 16:43:15+00:00,in_transit,Japan
2449,697,2024-08-09 04:43:15+00:00,customs_clearance,Brazil
2450,698,2023-12-02 07:50:59+00:00,label_created,Japan
2451,698,2023-12-02 15:50:59+00:00,picked_up,New Zealand
2452,698,2023-12-03 08:50:59+00:00,in_transit,Brazil
2453,698,2023-12-03 21:50:59+00:00,customs_clearance,Brazil
2454,699,2025-05-08 15:51:24+00:00,label_created,New Zealand
2455,699,2025-05-09 03:51:24+00:00,picked_up,India
2456,699,2025-05-09 12:51:24+00:00,in_transit,Peru
2457,700,2023-11-12 21:04:36+00:00,label_created,Paraguay
2458,700,2023-11-13 09:04:36+00:00,picked_up,Netherlands
2459,700,2023-11-14 01:04:36+00:00,in_transit,New Zealand
2460,700,2023-11-14 09:04:36+00:00,customs_clearance,Japan
2461,700,2023-11-14 20:04:36+00:00,out_for_delivery,Netherlands
2462,701,2025-07-09 18:39:16+00:00,label_created,Canada
2463,701,2025-07-10 04:39:16+00:00,picked_up,Japan
2464,701,2025-07-10 16:39:16+00:00,in_transit,Brazil
2465,701,2025-07-11 07:39:16+00:00,customs_clearance,India
2466,702,2023-07-18 11:14:21+00:00,label_created,Peru
2467,702,2023-07-18 21:14:21+00:00,picked_up,Australia
2468,703,2024-12-12 18:09:58+00:00,label_created,Peru
2469,703,2024-12-13 03:09:58+00:00,picked_up,India
2470,704,2023-12-18 06:42:54+00:00,label_created,Japan
2471,704,2023-12-18 21:42:54+00:00,picked_up,Paraguay
2472,704,2023-12-19 05:42:54+00:00,in_transit,New Zealand
2473,704,2023-12-19 20:42:54+00:00,customs_clearance,Paraguay
2474,705,2024-01-06 07:56:53+00:00,label_created,Peru
2475,705,2024-01-06 22:56:53+00:00,picked_up,Australia
2476,705,2024-01-07 11:56:53+00:00,in_transit,Japan
2477,705,2024-01-07 23:56:53+00:00,customs_clearance,Australia
2478,706,2023-07-20 21:42:22+00:00,label_created,Bolivia
2479,706,2023-07-21 09:42:22+00:00,picked_up,Bolivia
2480,706,2023-07-21 23:42:22+00:00,in_transit,New Zealand
2481,706,2023-07-22 11:42:22+00:00,customs_clearance,Canada
2482,706,2023-07-22 23:42:22+00:00,out_for_delivery,Netherlands
2483,707,2024-02-03 03:04:48+00:00,label_created,Netherlands
2484,707,2024-02-03 16:04:48+00:00,picked_up,Brazil
2485,708,2024-09-13 12:21:14+00:00,label_created,Paraguay
2486,708,2024-09-13 23:21:14+00:00,picked_up,Bolivia
2487,708,2024-09-14 12:21:14+00:00,in_transit,Canada
2488,708,2024-09-14 18:21:14+00:00,customs_clearance,Bolivia
2489,708,2024-09-15 10:21:14+00:00,out_for_delivery,India
2490,709,2023-07-25 23:40:55+00:00,label_created,Paraguay
2491,709,2023-07-26 10:40:55+00:00,picked_up,Brazil
2492,709,2023-07-26 22:40:55+00:00,in_transit,Japan
2493,709,2023-07-27 10:40:55+00:00,customs_clearance,Australia
2494,710,2024-03-05 19:01:31+00:00,label_created,New Zealand
2495,710,2024-03-06 09:01:31+00:00,picked_up,Japan
2496,711,2025-03-05 21:06:53+00:00,label_created,Netherlands
2497,711,2025-03-06 09:06:53+00:00,picked_up,Brazil
2498,711,2025-03-06 21:06:53+00:00,in_transit,India
2499,711,2025-03-07 09:06:53+00:00,customs_clearance,Paraguay
2500,712,2024-05-02 11:33:41+00:00,label_created,Peru
2501,712,2024-05-02 19:33:41+00:00,picked_up,Japan
2502,713,2025-03-13 17:14:13+00:00,label_created,Netherlands
2503,713,2025-03-14 06:14:13+00:00,picked_up,Brazil
2504,713,2025-03-14 17:14:13+00:00,in_transit,Japan
2505,713,2025-03-15 09:14:13+00:00,customs_clearance,India
2506,713,2025-03-15 22:14:13+00:00,out_for_delivery,India
2507,714,2025-03-07 04:36:48+00:00,label_created,Bolivia
2508,714,2025-03-07 21:36:48+00:00,picked_up,Netherlands
2509,714,2025-03-08 09:36:48+00:00,in_transit,Netherlands
2510,715,2024-10-21 21:07:35+00:00,label_created,Canada
2511,715,2024-10-22 05:07:35+00:00,picked_up,Canada
2512,716,2024-03-31 20:05:13+00:00,label_created,Brazil
2513,716,2024-04-01 08:05:13+00:00,picked_up,Japan
2514,716,2024-04-01 18:05:13+00:00,in_transit,New Zealand
2515,716,2024-04-02 04:05:13+00:00,customs_clearance,Netherlands
2516,717,2025-08-28 02:26:07+00:00,label_created,Peru
2517,717,2025-08-28 16:26:07+00:00,picked_up,Brazil
2518,717,2025-08-29 01:26:07+00:00,in_transit,New Zealand
2519,718,2024-06-02 12:52:57+00:00,label_created,Japan
2520,718,2024-06-03 00:52:57+00:00,picked_up,Brazil
2521,718,2024-06-03 13:52:57+00:00,in_transit,Australia
2522,718,2024-06-03 20:52:57+00:00,customs_clearance,Netherlands
2523,719,2023-10-17 12:15:16+00:00,label_created,Peru
2524,719,2023-10-18 01:15:16+00:00,picked_up,Brazil
2525,719,2023-10-18 17:15:16+00:00,in_transit,Brazil
2526,719,2023-10-19 01:15:16+00:00,customs_clearance,India
2527,719,2023-10-19 13:15:16+00:00,out_for_delivery,Japan
2528,720,2024-07-03 20:30:22+00:00,label_created,Japan
2529,720,2024-07-04 08:30:22+00:00,picked_up,Paraguay
2530,720,2024-07-04 22:30:22+00:00,in_transit,India
2531,721,2024-01-30 12:03:11+00:00,label_created,Brazil
2532,721,2024-01-30 23:03:11+00:00,picked_up,Australia
2533,721,2024-01-31 08:03:11+00:00,in_transit,Canada
2534,722,2025-03-03 04:15:36+00:00,label_created,Japan
2535,722,2025-03-03 21:15:36+00:00,picked_up,Paraguay
2536,722,2025-03-04 10:15:36+00:00,in_transit,Netherlands
2537,722,2025-03-04 20:15:36+00:00,customs_clearance,New Zealand
2538,722,2025-03-05 10:15:36+00:00,out_for_delivery,Australia
2539,723,2025-03-02 00:07:15+00:00,label_created,Bolivia
2540,723,2025-03-02 14:07:15+00:00,picked_up,Brazil
2541,724,2024-11-08 16:43:30+00:00,label_created,Paraguay
2542,724,2024-11-08 22:43:30+00:00,picked_up,Canada
2543,724,2024-11-09 12:43:30+00:00,in_transit,New Zealand
2544,725,2025-02-28 00:56:03+00:00,label_created,Bolivia
2545,725,2025-02-28 10:56:03+00:00,picked_up,New Zealand
2546,725,2025-02-28 21:56:03+00:00,in_transit,Bolivia
2547,725,2025-03-01 14:56:03+00:00,customs_clearance,Japan
2548,726,2023-09-08 23:45:39+00:00,label_created,Netherlands
2549,726,2023-09-09 09:45:39+00:00,picked_up,Japan
2550,726,2023-09-09 19:45:39+00:00,in_transit,Netherlands
2551,727,2024-05-10 08:30:24+00:00,label_created,Peru
2552,727,2024-05-10 17:30:24+00:00,picked_up,Bolivia
2553,727,2024-05-11 04:30:24+00:00,in_transit,Peru
2554,727,2024-05-11 18:30:24+00:00,customs_clearance,India
2555,727,2024-05-12 08:30:24+00:00,out_for_delivery,New Zealand
2556,728,2024-07-26 07:38:03+00:00,label_created,Japan
2557,728,2024-07-26 13:38:03+00:00,picked_up,Peru
2558,728,2024-07-27 01:38:03+00:00,in_transit,Netherlands
2559,728,2024-07-27 18:38:03+00:00,customs_clearance,Bolivia
2560,729,2024-10-26 18:19:07+00:00,label_created,Peru
2561,729,2024-10-27 03:19:07+00:00,picked_up,Paraguay
2562,729,2024-10-27 17:19:07+00:00,in_transit,Netherlands
2563,730,2025-05-26 09:16:34+00:00,label_created,Canada
2564,730,2025-05-26 18:16:34+00:00,picked_up,Japan
2565,730,2025-05-27 04:16:34+00:00,in_transit,Japan
2566,730,2025-05-27 21:16:34+00:00,customs_clearance,India
2567,731,2024-01-12 11:46:07+00:00,label_created,Paraguay
2568,731,2024-01-12 23:46:07+00:00,picked_up,Japan
2569,731,2024-01-13 10:46:07+00:00,in_transit,Paraguay
2570,732,2024-02-05 19:43:29+00:00,label_created,Australia
2571,732,2024-02-06 07:43:29+00:00,picked_up,Netherlands
2572,733,2024-06-29 22:33:36+00:00,label_created,Australia
2573,733,2024-06-30 14:33:36+00:00,picked_up,Canada
2574,733,2024-07-01 03:33:36+00:00,in_transit,Brazil
2575,734,2024-12-08 14:25:25+00:00,label_created,New Zealand
2576,734,2024-12-09 08:25:25+00:00,picked_up,India
2577,735,2024-06-13 10:08:19+00:00,label_created,Peru
2578,735,2024-06-13 19:08:19+00:00,picked_up,Bolivia
2579,735,2024-06-14 12:08:19+00:00,in_transit,New Zealand
2580,735,2024-06-14 20:08:19+00:00,customs_clearance,Bolivia
2581,735,2024-06-15 11:08:19+00:00,out_for_delivery,Peru
2582,736,2025-08-06 09:53:04+00:00,label_created,Japan
2583,736,2025-08-07 01:53:04+00:00,picked_up,Bolivia
2584,736,2025-08-07 12:53:04+00:00,in_transit,Paraguay
2585,737,2024-10-01 06:02:59+00:00,label_created,Peru
2586,737,2024-10-01 18:02:59+00:00,picked_up,Australia
2587,737,2024-10-02 06:02:59+00:00,in_transit,Peru
2588,737,2024-10-02 20:02:59+00:00,customs_clearance,Netherlands
2589,738,2024-05-12 05:22:25+00:00,label_created,Japan
2590,738,2024-05-12 16:22:25+00:00,picked_up,New Zealand
2591,739,2024-08-21 01:31:13+00:00,label_created,Brazil
2592,739,2024-08-21 14:31:13+00:00,picked_up,India
2593,740,2025-06-25 11:59:45+00:00,label_created,Peru
2594,740,2025-06-26 03:59:45+00:00,picked_up,Australia
2595,740,2025-06-26 12:59:45+00:00,in_transit,Japan
2596,741,2023-08-16 08:35:53+00:00,label_created,New Zealand
2597,741,2023-08-16 21:35:53+00:00,picked_up,Japan
2598,741,2023-08-17 09:35:53+00:00,in_transit,Canada
